Date,Open,High,Low,Close,Adj Close,Volume
2022-10-27,148.070007,149.050003,144.130005,144.800003,143.946060,109180200
2022-10-28,148.199997,157.500000,147.820007,155.740005,154.821548,164762400
2022-10-31,153.160004,154.240005,151.919998,153.339996,152.435684,97943200
2022-11-01,155.080002,155.449997,149.130005,150.649994,149.761551,80379300
2022-11-02,148.949997,152.169998,145.000000,145.029999,144.174698,93604600
2022-11-03,142.059998,142.800003,138.750000,138.880005,138.060974,97918500
2022-11-04,142.089996,142.669998,134.380005,138.380005,137.792114,140814800
2022-11-07,137.110001,139.149994,135.669998,138.919998,138.329819,83374600
2022-11-08,140.410004,141.429993,137.490005,139.500000,138.907349,89908500
2022-11-09,138.500000,138.550003,134.589996,134.869995,134.297012,74917800
2022-11-10,141.240005,146.869995,139.500000,146.869995,146.246048,118854000
2022-11-11,145.820007,150.009995,144.369995,149.699997,149.064041,93979700
2022-11-14,148.970001,150.279999,147.429993,148.279999,147.650055,73374100
2022-11-15,152.220001,153.589996,148.559998,150.039993,149.402588,89868300
2022-11-16,149.130005,149.869995,147.289993,148.789993,148.157883,64218300
2022-11-17,146.429993,151.479996,146.149994,150.720001,150.079697,80389400
2022-11-18,152.309998,152.699997,149.970001,151.289993,150.647263,74829600
2022-11-21,150.160004,150.369995,147.720001,148.009995,147.381195,58724100
2022-11-22,148.130005,150.419998,146.929993,150.179993,149.541977,51804100
2022-11-23,149.449997,151.830002,149.339996,151.070007,150.428223,58301400
2022-11-25,148.309998,148.880005,147.119995,148.110001,147.480774,35195900
2022-11-28,145.139999,146.639999,143.380005,144.220001,143.607300,69246000
2022-11-29,144.289993,144.809998,140.350006,141.169998,140.570267,83763800
2022-11-30,141.399994,148.720001,140.550003,148.029999,147.401108,111380900
2022-12-01,148.210007,149.130005,146.610001,148.309998,147.679932,71250400
2022-12-02,145.960007,148.000000,145.649994,147.809998,147.182053,65447400
2022-12-05,147.770004,150.919998,145.770004,146.630005,146.007080,68826400
2022-12-06,147.070007,147.300003,141.919998,142.910004,142.302872,64727200
2022-12-07,142.190002,143.369995,140.000000,140.940002,140.341248,69721100
2022-12-08,142.360001,143.520004,141.100006,142.649994,142.043976,62128300
2022-12-09,142.339996,145.570007,140.899994,142.160004,141.556061,76097000
2022-12-12,142.699997,144.500000,141.059998,144.490005,143.876160,70462700
2022-12-13,149.500000,149.970001,144.240005,145.470001,144.852005,93886200
2022-12-14,145.350006,146.660004,141.160004,143.210007,142.601593,82291200
2022-12-15,141.110001,141.800003,136.029999,136.500000,135.920105,98931900
2022-12-16,136.690002,137.649994,133.729996,134.509995,133.938553,160156900
2022-12-19,135.110001,135.199997,131.320007,132.369995,131.807648,79592600
2022-12-20,131.389999,133.250000,129.889999,132.300003,131.737946,77432800
2022-12-21,132.979996,136.809998,132.750000,135.449997,134.874557,85928000
2022-12-22,134.350006,134.559998,130.300003,132.229996,131.668243,77852100
2022-12-23,130.919998,132.419998,129.639999,131.860001,131.299820,63814900
2022-12-27,131.380005,131.410004,128.720001,130.029999,129.477585,69007800
2022-12-28,129.669998,131.029999,125.870003,126.040001,125.504539,85438400
2022-12-29,127.989998,130.479996,127.730003,129.610001,129.059372,75703700
2022-12-30,128.410004,129.949997,127.430000,129.929993,129.378006,77034200
2023-01-03,130.279999,130.899994,124.169998,125.070000,124.538658,112117500
2023-01-04,126.889999,128.660004,125.080002,126.360001,125.823189,89113600
2023-01-05,127.129997,127.769997,124.760002,125.019997,124.488876,80962700
2023-01-06,126.010002,130.289993,124.889999,129.619995,129.069321,87754700
2023-01-09,130.470001,133.410004,129.889999,130.149994,129.597061,70790800
2023-01-10,130.259995,131.259995,128.119995,130.729996,130.174606,63896200
2023-01-11,131.250000,133.509995,130.460007,133.490005,132.922897,69458900
2023-01-12,133.880005,134.259995,131.440002,133.410004,132.843231,71379600
2023-01-13,132.029999,134.919998,131.660004,134.759995,134.187485,57809700
2023-01-17,134.830002,137.289993,134.130005,135.940002,135.362503,63646600
2023-01-18,136.820007,138.610001,135.029999,135.210007,134.635574,69672800
2023-01-19,134.080002,136.250000,133.770004,135.270004,134.695328,58280400
2023-01-20,135.279999,138.020004,134.220001,137.869995,137.284271,80223600
2023-01-23,138.119995,143.320007,137.899994,141.110001,140.510529,81760300
2023-01-24,140.309998,143.160004,140.300003,142.529999,141.924484,66435100
2023-01-25,140.889999,142.429993,138.809998,141.860001,141.257339,65799300
2023-01-26,143.169998,144.250000,141.899994,143.960007,143.348419,54105100
2023-01-27,143.160004,147.229996,143.080002,145.929993,145.310043,70555800
2023-01-30,144.960007,145.550003,142.850006,143.000000,142.392487,64015300
2023-01-31,142.699997,144.339996,142.279999,144.289993,143.677002,65874500
2023-02-01,143.970001,146.610001,141.320007,145.429993,144.812164,77663600
2023-02-02,148.899994,151.179993,148.169998,150.820007,150.179276,118339000
2023-02-03,148.029999,157.380005,147.830002,154.500000,153.843628,154357300
2023-02-06,152.570007,153.100006,150.779999,151.729996,151.085388,69858300
2023-02-07,150.639999,155.229996,150.639999,154.649994,153.992996,83322600
2023-02-08,153.880005,154.580002,151.169998,151.919998,151.274582,64120100
2023-02-09,153.779999,154.330002,150.419998,150.869995,150.229050,56007100
2023-02-10,149.460007,151.339996,149.220001,151.009995,150.598038,57450700
2023-02-13,150.949997,154.259995,150.919998,153.850006,153.430313,62199000
2023-02-14,152.119995,153.770004,150.860001,153.199997,152.782074,61707600
2023-02-15,153.110001,155.500000,152.880005,155.330002,154.906265,65573800
2023-02-16,153.509995,156.330002,153.350006,153.710007,153.290680,68167900
2023-02-17,152.350006,153.000000,150.850006,152.550003,152.133850,59144100
2023-02-21,150.199997,151.300003,148.410004,148.479996,148.074951,58867200
2023-02-22,148.869995,149.949997,147.160004,148.910004,148.503769,51011300
2023-02-23,150.089996,150.339996,147.240005,149.399994,148.992432,48394200
2023-02-24,147.110001,147.190002,145.720001,146.710007,146.309784,55469600
2023-02-27,147.710007,149.169998,147.449997,147.919998,147.516479,44998500
2023-02-28,147.050003,149.080002,146.830002,147.410004,147.007874,50547000
2023-03-01,146.830002,147.229996,145.009995,145.309998,144.913605,55479000
2023-03-02,144.380005,146.710007,143.899994,145.910004,145.511978,52238100
2023-03-03,148.039993,151.110001,147.330002,151.029999,150.617996,70732300
2023-03-06,153.789993,156.300003,153.460007,153.830002,153.410370,87558000
2023-03-07,153.699997,154.029999,151.130005,151.600006,151.186447,56182000
2023-03-08,152.809998,153.470001,151.830002,152.869995,152.452972,47204800
2023-03-09,153.559998,154.539993,150.229996,150.589996,150.179184,53833600
2023-03-10,150.210007,150.940002,147.610001,148.500000,148.094894,68572400
2023-03-13,147.809998,153.139999,147.699997,150.470001,150.059525,84457100
2023-03-14,151.279999,153.399994,150.100006,152.589996,152.173737,73695900
2023-03-15,151.190002,153.250000,149.919998,152.990005,152.572647,77167900
2023-03-16,152.160004,156.460007,151.639999,155.850006,155.424850,76161100
2023-03-17,156.080002,156.740005,154.279999,155.000000,154.577164,98944600
2023-03-20,155.070007,157.820007,154.149994,157.399994,156.970612,73641400
2023-03-21,157.320007,159.399994,156.539993,159.279999,158.845490,73938300
2023-03-22,159.300003,162.139999,157.809998,157.830002,157.399445,75701800
2023-03-23,158.830002,161.550003,157.679993,158.929993,158.496445,67622100
2023-03-24,158.860001,160.339996,157.850006,160.250000,159.812836,59196500
2023-03-27,159.940002,160.770004,157.869995,158.279999,157.848206,52390300
2023-03-28,157.970001,158.490005,155.979996,157.649994,157.219925,45992200
2023-03-29,159.369995,161.050003,159.350006,160.770004,160.331421,51305700
2023-03-30,161.529999,162.470001,161.270004,162.360001,161.917084,49501700
2023-03-31,162.440002,165.000000,161.910004,164.899994,164.450150,68749800
2023-04-03,164.270004,166.289993,164.220001,166.169998,165.716690,56976200
2023-04-04,166.600006,166.839996,165.110001,165.630005,165.178177,46278300
2023-04-05,164.740005,165.050003,161.800003,163.759995,163.313263,51511700
2023-04-06,162.429993,164.960007,162.000000,164.660004,164.210831,45390100
2023-04-10,161.419998,162.029999,160.080002,162.029999,161.587982,47716900
2023-04-11,162.350006,162.360001,160.509995,160.800003,160.361343,47644200
2023-04-12,161.220001,162.059998,159.779999,160.100006,159.663269,50133100
2023-04-13,161.630005,165.800003,161.419998,165.559998,165.108353,68445600
2023-04-14,164.589996,166.320007,163.820007,165.210007,164.759323,49386500
2023-04-17,165.089996,165.389999,164.029999,165.229996,164.779251,41516200
2023-04-18,166.100006,167.410004,165.649994,166.470001,166.015884,49923000
2023-04-19,165.800003,168.160004,165.539993,167.630005,167.172714,47720200
2023-04-20,166.089996,167.869995,165.559998,166.649994,166.195389,52456400
2023-04-21,165.050003,166.449997,164.490005,165.020004,164.569839,58337300
2023-04-24,165.000000,165.600006,163.889999,165.330002,164.878983,41949600
2023-04-25,165.190002,166.309998,163.729996,163.770004,163.323242,48714100
2023-04-26,163.059998,165.279999,162.800003,163.759995,163.313263,45498800
2023-04-27,165.190002,168.559998,165.190002,168.410004,167.950592,64902300
2023-04-28,168.490005,169.850006,167.880005,169.679993,169.217117,55209200
2023-05-01,169.279999,170.449997,168.639999,169.589996,169.127365,52472900
2023-05-02,170.089996,170.350006,167.539993,168.539993,168.080231,48425700
2023-05-03,169.500000,170.919998,167.160004,167.449997,166.993195,65136000
2023-05-04,164.889999,167.039993,164.309998,165.789993,165.337723,81235400
2023-05-05,170.979996,174.300003,170.759995,173.570007,173.096512,113316400
2023-05-08,172.479996,173.850006,172.110001,173.500000,173.026688,55962800
2023-05-09,173.050003,173.539993,171.600006,171.770004,171.301422,45326900
2023-05-10,173.020004,174.029999,171.899994,173.559998,173.086533,53724500
2023-05-11,173.850006,174.589996,172.169998,173.750000,173.276016,49514700
2023-05-12,173.619995,174.059998,171.000000,172.570007,172.337280,45497800
2023-05-15,173.160004,173.210007,171.470001,172.070007,171.837967,37266700
2023-05-16,171.990005,173.139999,171.800003,172.070007,171.837967,42110300
2023-05-17,171.710007,172.929993,170.419998,172.690002,172.457123,57951600
2023-05-18,173.000000,175.240005,172.580002,175.050003,174.813934,65496700
2023-05-19,176.389999,176.389999,174.940002,175.160004,174.923798,55772400
2023-05-22,173.979996,174.710007,173.449997,174.199997,173.965073,43570900
2023-05-23,173.130005,173.380005,171.279999,171.559998,171.328644,50747300
2023-05-24,171.089996,172.419998,170.520004,171.839996,171.608261,45143500
2023-05-25,172.410004,173.899994,171.690002,172.990005,172.756714,56058300
2023-05-26,173.320007,175.770004,173.110001,175.429993,175.193420,54835000
2023-05-30,176.960007,178.990005,176.570007,177.300003,177.060898,55964400
2023-05-31,177.330002,179.350006,176.759995,177.250000,177.010971,99625300
2023-06-01,177.699997,180.119995,176.929993,180.089996,179.847137,68901800
2023-06-02,181.029999,181.779999,179.259995,180.949997,180.705978,61945900
2023-06-05,182.630005,184.949997,178.039993,179.580002,179.337830,121946500
2023-06-06,179.970001,180.119995,177.429993,179.210007,178.968338,64848400
2023-06-07,178.440002,181.210007,177.320007,177.820007,177.580200,61944600
2023-06-08,177.899994,180.839996,177.460007,180.570007,180.326492,50214900
2023-06-09,181.500000,182.229996,180.630005,180.960007,180.715973,48870700
2023-06-12,181.270004,183.889999,180.970001,183.789993,183.542145,54274900
2023-06-13,182.800003,184.149994,182.440002,183.309998,183.062790,54929100
2023-06-14,183.369995,184.389999,182.020004,183.949997,183.701935,57462900
2023-06-15,183.960007,186.520004,183.779999,186.009995,185.759155,65433200
2023-06-16,186.729996,186.990005,184.270004,184.919998,184.670624,101235600
2023-06-20,184.410004,186.100006,184.410004,185.009995,184.760498,49799100
2023-06-21,184.899994,185.410004,182.589996,183.960007,183.711929,49515700
2023-06-22,183.740005,187.050003,183.669998,187.000000,186.747818,51245300
2023-06-23,185.550003,187.559998,185.009995,186.679993,186.428238,53079300
2023-06-26,186.830002,188.050003,185.229996,185.270004,185.020157,48088700
2023-06-27,185.889999,188.389999,185.669998,188.059998,187.806381,50730800
2023-06-28,187.929993,189.899994,187.600006,189.250000,188.994781,51216800
2023-06-29,189.080002,190.070007,188.940002,189.589996,189.334320,46347300
2023-06-30,191.630005,194.479996,191.259995,193.970001,193.708420,85069600
2023-07-03,193.779999,193.880005,191.759995,192.460007,192.200470,31458200
2023-07-05,191.570007,192.979996,190.619995,191.330002,191.071976,46920300
2023-07-06,189.839996,192.020004,189.199997,191.809998,191.551331,45094300
2023-07-07,191.410004,192.669998,190.240005,190.679993,190.422852,46778000
2023-07-10,189.259995,189.990005,187.039993,188.610001,188.355652,59922200
2023-07-11,189.160004,189.300003,186.600006,188.080002,187.826370,46638100
2023-07-12,189.679993,191.699997,188.470001,189.770004,189.514084,60750200
2023-07-13,190.500000,191.190002,189.779999,190.539993,190.283035,41342300
2023-07-14,190.229996,191.179993,189.630005,190.690002,190.432846,41573900
2023-07-17,191.899994,194.320007,191.809998,193.990005,193.728394,50520200
2023-07-18,193.350006,194.330002,192.419998,193.729996,193.468735,48353800
2023-07-19,193.100006,198.229996,192.649994,195.100006,194.836899,80507300
2023-07-20,195.089996,196.470001,192.500000,193.130005,192.869553,59581200
2023-07-21,194.100006,194.970001,191.229996,191.940002,191.681168,71917800
2023-07-24,193.410004,194.910004,192.250000,192.750000,192.490067,45377800
2023-07-25,193.330002,194.440002,192.919998,193.619995,193.358887,37283200
2023-07-26,193.669998,195.639999,193.320007,194.500000,194.237701,47471900
2023-07-27,196.020004,197.199997,192.550003,193.220001,192.959427,47460200
2023-07-28,194.669998,196.630005,194.139999,195.830002,195.565918,48291400
2023-07-31,196.059998,196.490005,195.259995,196.449997,196.185074,38824100
2023-08-01,196.240005,196.729996,195.279999,195.610001,195.346207,35175100
2023-08-02,195.039993,195.179993,191.850006,192.580002,192.320297,50389300
2023-08-03,191.570007,192.369995,190.690002,191.169998,190.912201,61235200
2023-08-04,185.520004,187.380005,181.919998,181.990005,181.744583,115799700
2023-08-07,182.130005,183.130005,177.350006,178.850006,178.608810,97576100
2023-08-08,179.690002,180.270004,177.580002,179.800003,179.557526,67823000
2023-08-09,180.869995,180.929993,177.009995,178.190002,177.949707,60378500
2023-08-10,179.479996,180.750000,177.600006,177.970001,177.729996,54686900
2023-08-11,177.320007,178.619995,176.550003,177.789993,177.789993,51988100
2023-08-14,177.970001,179.690002,177.309998,179.460007,179.460007,43675600
2023-08-15,178.880005,179.479996,177.050003,177.449997,177.449997,43622600
2023-08-16,177.130005,178.539993,176.500000,176.570007,176.570007,46964900
2023-08-17,177.139999,177.509995,173.479996,174.000000,174.000000,66062900
2023-08-18,172.300003,175.100006,171.960007,174.490005,174.490005,61114200
2023-08-21,175.070007,176.130005,173.740005,175.839996,175.839996,46311900
2023-08-22,177.059998,177.679993,176.250000,177.229996,177.229996,42084200
2023-08-23,178.520004,181.550003,178.330002,181.119995,181.119995,52722800
2023-08-24,180.669998,181.100006,176.009995,176.380005,176.380005,54945800
2023-08-25,177.380005,179.149994,175.820007,178.610001,178.610001,51449600
2023-08-28,180.089996,180.589996,178.550003,180.190002,180.190002,43820700
2023-08-29,179.699997,184.899994,179.500000,184.119995,184.119995,53003900
2023-08-30,184.940002,187.850006,184.740005,187.649994,187.649994,60813900
2023-08-31,187.839996,189.119995,187.479996,187.869995,187.869995,60794500
2023-09-01,189.490005,189.919998,188.279999,189.460007,189.460007,45732600
2023-09-05,188.279999,189.979996,187.610001,189.699997,189.699997,45280000
2023-09-06,188.399994,188.850006,181.470001,182.910004,182.910004,81755800
2023-09-07,175.179993,178.210007,173.539993,177.559998,177.559998,112488800
2023-09-08,178.350006,180.240005,177.789993,178.179993,178.179993,65551300
2023-09-11,180.070007,180.300003,177.339996,179.360001,179.360001,58953100
2023-09-12,179.490005,180.130005,174.820007,176.300003,176.300003,90370200
2023-09-13,176.509995,177.300003,173.979996,174.210007,174.210007,84267900
2023-09-14,174.000000,176.100006,173.580002,175.740005,175.740005,60895800
2023-09-15,176.479996,176.500000,173.820007,175.009995,175.009995,109205100
2023-09-18,176.479996,179.380005,176.169998,177.970001,177.970001,67257600
2023-09-19,177.520004,179.630005,177.130005,179.070007,179.070007,51826900
2023-09-20,179.259995,179.699997,175.399994,175.490005,175.490005,58436200
2023-09-21,174.550003,176.300003,173.860001,173.929993,173.929993,63047900
2023-09-22,174.669998,177.080002,174.050003,174.789993,174.789993,56725400
2023-09-25,174.199997,176.970001,174.149994,176.080002,176.080002,46172700
2023-09-26,174.820007,175.199997,171.660004,171.960007,171.960007,64588900
2023-09-27,172.619995,173.039993,169.050003,170.429993,170.429993,66921800
2023-09-28,169.339996,172.029999,167.619995,170.690002,170.690002,56294400
2023-09-29,172.020004,173.070007,170.339996,171.210007,171.210007,51814200
